Ano;Mes;UF;IMPOSTO SOBRE IMPORTACAO;IMPOSTO SOBRE EXPORTACAO;IPI - FUMO;IPI - BEBIDAS;IPI - AUTOMOVEIS;IPI - VINCULADO  IMPORTACAO;IPI - OUTROS
2005;Outubro;ES;R$89.461.337;R$4.676;R$4.006.568;R$2.395.008;R$1.696.578;R$72.234.099;R$23.915.018
2005;Outubro;GO;R$4.341.577;R$1.240;R$5.106.497;R$9.504.963;R$3.536.391;R$3.279.545;R$14.248.371
2005;Outubro;MA;R$2.615.422;R$224;R$1.304.951;R$6.371.549; R$ -   ;R$1.899.214;R$1.563.515
2005;Outubro;MT;R$312.262;R$2.134;R$1.927.070;R$3.479.208; R$ -   ;R$347.284;R$1.724.806
2005;Outubro;MG;R$14.780.088;-R$3.379.762;R$15.904.441;R$16.446.813;R$71.742.786;R$9.263.261;R$80.924.906
2005;Outubro;MS;R$51.047;R$14.519;R$1.089.901;R$53.912; R$ -   ;R$23.896;R$3.151.616
2005;Outubro;PA;R$1.814.391;R$7.679;R$5.378.052;R$2.105.328; R$ -   ;R$589.716;R$2.510.398
2005;Outubro;PB;R$180.289;R$312;R$2.172.357;R$787.874; R$ -   ;R$203.980;R$3.586.008
2005;Outubro;PR;R$42.874.193;R$209.623;R$10.388;R$7.042.906;R$44.892.053;R$20.846.458;R$55.927.288
2005;Outubro;PE;R$9.510.203;R$568;R$5.055.731;R$13.775.929;R$5.553;R$8.369.216;R$23.245.913
2005;Outubro;PI;R$12.104;R$470;R$1.068.045;R$2.648.199; R$ -   ;R$436;R$811.238
2005;Outubro;RJ;R$57.810.472;R$2.674;R$26.244.876;R$23.560.382;R$21.118.629;R$34.656.521;R$80.455.656
2005;Outubro;RN;R$105.935;R$207;R$1.677.952;R$1.351.215;R$155;R$63.815;R$1.390.002
2005;Outubro;RS;R$30.665.472;R$64.932;R$29.461.347;R$13.759.932;R$21.954.225;R$38.900.561;R$78.239.939
2005;Outubro;RO;R$120.918;R$398;R$983.161;R$619;R$1.498;R$95.156;R$270.414
2005;Outubro;RR;R$3.452;R$10;R$422.960; R$ -   ; R$ -   ; R$ -   ;R$7.834
2005;Outubro;SC;R$28.349.204;R$3.086;R$14.927.281;R$5.613.612; R$ -   ;R$15.697.189;R$48.079.117
2005;Outubro;SP;R$412.292.808;R$613.210;R$59.598.401;R$57.629.206;R$143.459.426;R$208.949.294;R$614.597.839
2005;Outubro;SE;R$95.630;R$196;R$1.079.006;R$4.738.358; R$ -   ;R$97.386;R$1.850.205
2005;Outubro;TO;R$158;R$5;R$564.826;R$735; R$ -   ; R$ -   ;R$75.641
2005;Novembro;AC;R$7.889;R$16;R$320.038; R$ -   ; R$ -   ; R$ -   ;R$8.530
2005;Novembro;AL;R$78.865;R$645;R$1.326.607;R$175.144; R$ -   ;R$1.220;R$3.604.784
2005;Novembro;AP;R$61.095;R$18;R$562.380; R$ -   ; R$ -   ;R$80.175;R$17.688
2005;Novembro;AM;R$20.257.866;R$346;R$1.650.238;R$3.150.143;R$3.778;R$6.133.269;R$2.809.106
2005;Novembro;BA;R$22.016.407;R$241.741;R$5.461.090;R$14.317.470;R$22.637.975;R$24.306.424;R$42.946.509
2005;Novembro;CE;R$7.297.702;R$1.565;R$2.846.652;R$5.409.160;R$3.230;R$4.547.669;R$7.186.710
2005;Novembro;DF;R$2.381.574;-R$904;R$3.787.194;R$3.545.981; R$ -   ;R$3.625.084;R$4.549.069
2005;Novembro;ES;R$95.534.397;R$536;R$3.816.391;R$1.579.780;R$1.631.329;R$72.760.344;R$21.019.131
2005;Novembro;GO;R$3.194.787;R$760;R$4.840.127;R$10.322.396;R$4.142.222;R$2.438.922;R$13.804.407
2005;Novembro;MA;R$2.066.691;R$600;R$1.213.860;R$6.231.320; R$ -   ;R$1.562.064;R$738.582
2005;Novembro;MT;R$69.265;R$1.929;R$1.941.393;R$3.752.576;R$2.757;R$105.665;R$1.674.248
2005;Novembro;MG;R$16.131.367;-R$843.667;R$15.499.519;R$13.948.912;R$65.880.112;R$10.940.882;R$111.671.818
2005;Novembro;MS;R$68.619;-R$178;R$1.070.142;R$28.787; R$ -   ;R$12.779;R$3.039.383
2005;Novembro;PA;R$2.161.789;R$15.298;R$5.230.774;R$2.058.288; R$ -   ;R$218.447;R$2.066.962
2005;Novembro;PB;R$312.851;R$353;R$1.653.568;R$1.426.417; R$ -   ;R$71.535;R$3.857.782
2005;Novembro;PR;R$49.750.984;R$103.120;R$25.147;R$7.451.236;R$56.805.236;R$20.782.253;R$57.117.880
2005;Novembro;PE;R$9.990.542;R$719;R$4.933.012;R$17.688.133; R$ -   ;R$8.239.650;R$55.498.998
2005;Novembro;PI;R$10.813;R$606;R$1.003.521;R$2.327.025;R$71;R$157;R$1.033.785
2005;Novembro;RJ;R$71.782.832;R$2.217;R$25.515.044;R$26.043.281;R$21.394.354;R$40.837.379;R$142.597.518
2005;Novembro;RN;R$193.256;R$150;R$1.768.458;R$942.617;R$155;R$104.188;R$969.934
2005;Novembro;RS;R$31.867.039;R$123.306;R$33.427.570;R$17.515.308;R$21.271.104;R$51.820.749;R$103.925.385
2005;Novembro;RO;R$186.894;R$199.898;R$921.267;R$145;R$13.076;R$94.778;R$319.190
2005;Novembro;RR;R$5.392;R$10;R$361.253; R$ -   ; R$ -   ; R$ -   ;R$6.972
2005;Novembro;SC;R$32.932.271;R$6.321;R$15.337.773;R$6.576.763; R$ -   ;R$19.962.475;R$59.098.804
2005;Novembro;SP;R$416.112.187;R$4.050.178;R$56.437.653;R$69.061.741;R$148.668.147;R$216.143.379;R$556.692.727
2005;Novembro;SE;R$141.805;R$107;R$1.005.441;R$4.757.747; R$ -   ;R$58.941;R$1.453.837
2005;Novembro;TO;R$37.784;R$19;R$551.035;R$23.854; R$ -   ;R$21.514;R$126.342
2005;Dezembro;AC;R$11.144;R$20;R$392.832;R$1.781;R$10.750; R$ -   ;R$13.912
2005;Dezembro;AL;R$150.996;R$665;R$1.416.243;R$421.981; R$ -   ;R$1.290;R$2.227.495
2005;Dezembro;AP;R$379;R$17;R$640.270; R$ -   ; R$ -   ;R$327;R$34.246
2005;Dezembro;AM;R$22.132.519;R$862;R$1.878.438;R$3.900.366; R$ -   ;R$4.439.842;R$2.558.249
2005;Dezembro;BA;R$17.893.772;R$193.610;R$5.977.061;R$16.814.907;R$32.797.864;R$17.474.262;R$34.910.755
2005;Dezembro;CE;R$7.579.707;R$16.118;R$3.202.382;R$7.115.309;R$1.243;R$4.311.120;R$6.830.410
2005;Dezembro;DF;R$821.353;R$41;R$3.943.098;R$3.704.855;R$6.215;R$1.910.404;R$3.694.282
2005;Dezembro;ES;R$100.373.491;R$554;R$4.101.494;R$3.230.368;R$1.761.158;R$75.556.924;R$25.322.917
2005;Dezembro;GO;R$4.357.633;R$599;R$5.175.910;R$9.910.633;R$8.990.963;R$3.240.686;R$19.745.005
2005;Dezembro;MA;R$2.907.113;R$145;R$1.323.486;R$8.064.372; R$ -   ;R$1.724.583;R$1.240.858
2005;Dezembro;MT;R$317.576;R$1.528;R$1.999.862;R$4.104.998; R$ -   ;R$943.080;R$1.361.437
2005;Dezembro;MG;R$17.645.572;R$4.119;R$17.079.298;R$14.252.665;R$80.289.548;R$13.893.962;R$91.528.932
2005;Dezembro;MS;R$70.023;R$408;R$1.117.578;R$99.059; R$ -   ;R$5.160;R$3.274.357
2005;Dezembro;PA;R$1.625.201;R$19.181;R$5.666.584;R$2.701.365; R$ -   ;R$936.822;R$2.240.770
2005;Dezembro;PB;R$446.702;R$365;R$1.907.383;R$1.714.514; R$ -   ;R$229.010;R$4.231.651
2005;Dezembro;PR;R$46.684.655;R$90.054;R$18.256;R$11.762.675;R$51.031.192;R$21.145.636;R$59.995.052
2005;Dezembro;PE;R$12.205.452;R$765;R$6.134.086;R$23.213.760; R$ -   ;R$7.074.261;R$24.576.964
2005;Dezembro;PI;R$13.534;R$640;R$1.037.695;R$3.184.257; R$ -   ;R$158;R$1.249.260
2005;Dezembro;RJ;R$69.790.922;-R$40.019;R$29.080.173;R$35.806.774;R$25.785.665;R$37.264.342;R$73.963.827
2005;Dezembro;RN;R$272.010;R$204;R$1.904.141;R$1.549.976;R$155;R$161.571;R$1.272.132
2005;Dezembro;RS;R$29.384.879;R$1.027.010;R$29.205.133;R$24.658.825;R$33.933.512;R$42.439.659;R$218.433.624
2005;Dezembro;RO;R$25.744;R$430;R$1.046.415;R$7.574;R$158;R$35.253;R$251.096
2005;Dezembro;RR;R$8.294;R$12;R$435.483; R$ -   ; R$ -   ; R$ -   ;R$20.913
2005;Dezembro;SC;R$35.095.967;R$2.381;R$17.265.195;R$9.619.471; R$ -   ;R$19.894.542;R$66.183.280
2005;Dezembro;SP;R$414.715.998;R$717.092;R$65.101.689;R$91.415.276;R$213.234.082;R$218.482.082;R$615.636.227
2005;Dezembro;SE;R$194.083;R$105;R$1.105.841;R$4.921.263; R$ -   ;R$187.905;R$2.180.605
2005;Dezembro;TO;R$272;R$52;R$575.124;R$749; R$ -   ; R$ -   ;R$62.618
2006;Janeiro;AC;R$14.973;R$44;R$375.513;R$630; R$ -   ; R$ -   ;R$17.113
2006;Janeiro;AL;R$47.360;R$847;R$1.446.882;R$956.946; R$ -   ;R$1.099;R$2.035.778
2006;Janeiro;AP;R$70;R$24;R$664.056; R$ -   ; R$ -   ; R$ -   ;R$41.951
2006;Janeiro;AM;R$17.714.826;R$573;R$2.050.488;R$3.324.842; R$ -   ;R$4.740.710;R$2.524.940
2006;Janeiro;BA;R$23.702.670;R$232.778;R$6.640.807;R$17.959.244;R$23.833.351;R$23.294.065;R$33.839.174
2006;Janeiro;CE;R$7.806.155;R$8.362;R$3.416.460;R$6.468.758;R$1.556;R$4.346.181;R$7.212.778
2006;Janeiro;DF;R$1.319.993;R$413;R$2.958.904;R$3.275.903; R$ -   ;R$819.545;R$3.725.114
2006;Janeiro;ES;R$94.958.162;R$888;R$4.767.139;R$2.383.749;R$2.729.950;R$67.364.036;R$24.510.794
2006;Janeiro;GO;R$3.689.236;R$1.156;R$5.385.751;R$10.927.216;R$2.111.196;R$3.799.200;R$12.385.451
2006;Janeiro;MA;R$4.197.496;R$369;R$1.463.465;R$7.481.344; R$ -   ;R$3.668.159;R$1.293.465
2006;Janeiro;MT;R$241.029;R$1.606;R$1.960.923;R$4.014.377; R$ -   ;R$166.288;R$1.288.987
2006;Janeiro;MG;R$19.578.657;R$11.305;R$17.387.036;R$13.857.093;R$44.947.729;R$12.519.534;R$85.738.269
2006;Janeiro;MS;R$68.352;R$1.358.133;R$1.161.539;R$287.591; R$ -   ;R$27.483;R$3.398.130
2006;Janeiro;PA;R$1.579.114;R$18.947;R$6.059.367;R$3.697.476; R$ -   ;R$346.196;R$1.430.283
2006;Janeiro;PB;R$404.989;R$423;R$2.048.340;R$2.064.497; R$ -   ;R$331.618;R$4.257.959
2006;Janeiro;PR;R$55.740.668;R$119.891;R$16.693;R$11.048.658;R$33.976.577;R$23.814.969;R$53.101.091
2006;Janeiro;PE;R$11.844.644;R$778;R$6.473.548;R$19.298.350; R$ -   ;R$6.059.876;R$27.573.047
2006;Janeiro;PI;R$11.068;R$755;R$1.177.888;R$3.647.675; R$ -   ;R$160;R$1.016.634
2006;Janeiro;RJ;R$70.935.715;R$2.689;R$28.976.884;R$36.501.136;R$22.135.290;R$38.111.322;R$71.894.535
2006;Janeiro;RN;R$246.592;R$276;R$2.162.460;R$1.590.681;R$155;R$120.205;R$914.640
2006;Janeiro;RS;R$37.463.232;R$79.525;R$35.992.584;R$19.017.909;R$13.004.200;R$33.391.760;R$75.287.064
2006;Janeiro;RO;R$6.205;R$563;R$1.043.851;R$7.739;R$11.147;R$746;R$323.655
2006;Janeiro;RR;R$16.255;R$15;R$450.607; R$ -   ;R$1.871;R$1.377;R$9.421
2006;Janeiro;SC;R$39.407.239;R$6.863;R$19.560.073;R$9.561.271; R$ -   ;R$21.273.606;R$58.289.384
2006;Janeiro;SP;R$429.321.410;R$301.441;R$63.101.247;R$69.940.510;R$144.705.845;R$209.830.137;R$561.692.076
2006;Janeiro;SE;R$54.199;R$146;R$1.221.160;R$6.066.556; R$ -   ;R$170.151;R$2.343.881
2006;Janeiro;TO;R$123;R$105;R$622.895;R$31.932; R$ -   ; R$ -   ;R$134.042
2006;Fevereiro;AC;R$6.788;R$7;R$339.391;R$309;R$5.451; R$ -   ;R$43.813
2006;Fevereiro;AL;R$151.855;R$672;R$1.260.024;R$809.774; R$ -   ;R$8.701;R$1.926.424
2006;Fevereiro;AP;R$1.078;R$6;R$613.893; R$ -   ; R$ -   ;R$515;R$31.148
2006;Fevereiro;AM;R$12.853.555;R$550;R$1.666.416;R$2.638.809;R$16.208;R$2.725.972;R$3.601.624
2006;Fevereiro;BA;R$20.344.946;R$94.950;R$5.942.535;R$14.670.567;R$28.899.435;R$18.069.515;R$27.452.196
2006;Fevereiro;CE;R$5.186.207;R$25.775;R$2.972.053;R$5.317.125;R$4.615;R$3.024.840;R$9.936.401
2006;Fevereiro;DF;R$739.149;R$359;R$3.844.867;R$2.868.980; R$ -   ;R$366.705;R$2.768.344
2006;Fevereiro;ES;R$80.110.487;R$560;R$4.248.423;R$2.948.769;R$2.145.597;R$59.255.705;R$23.038.838
2006;Fevereiro;GO;R$3.735.026;R$863;R$4.967.498;R$10.716.671;R$4.352.339;R$2.934.392;R$11.761.938
2006;Fevereiro;MA;R$4.316.317;R$112;R$1.375.294;R$6.809.841; R$ -   ;R$1.195.512;R$659.206
2006;Fevereiro;MT;R$1.028.408;R$1.538;R$1.940.510;R$3.286.846; R$ -   ;R$220.187;R$1.437.747
2006;Fevereiro;MG;R$14.757.608;R$75.027;R$16.059.864;R$16.028.422;R$73.802.763;R$10.606.179;R$78.920.918
2006;Fevereiro;MS;R$53.020;R$55.383;R$1.079.537;R$62.673; R$ -   ;R$5.042;R$2.603.963
2006;Fevereiro;PA;R$795.021;R$17.594;R$5.447.889;R$2.009.718; R$ -   ;R$867.184;R$2.018.614
2006;Fevereiro;PB;R$821.634;R$498;R$1.853.257;R$1.553.549; R$ -   ;R$926.266;R$3.752.924
2006;Fevereiro;PR;R$40.404.198;R$108.134;R$93.123;R$8.313.184;R$40.309.856;R$17.936.782;R$56.205.062
2006;Fevereiro;PE;R$9.791.933;R$750;R$5.582.431;R$14.199.290; R$ -   ;R$6.676.315;R$24.428.096
2006;Fevereiro;PI;R$12.746;R$4.240;R$1.095.565;R$2.268.019; R$ -   ;R$161;R$857.251
2006;Fevereiro;RJ;R$56.569.321;R$2.537;R$26.891.082;R$32.668.765;R$22.264.000;R$27.175.555;R$66.262.822
2006;Fevereiro;RN;R$539.007;R$311;R$1.932.461;R$1.328.063;R$9.647;R$131.395;R$908.556
2006;Fevereiro;RS;R$30.024.583;R$67.432;R$38.568.676;R$13.686.369;R$13.822.885;R$31.395.270;R$68.406.822
2006;Fevereiro;RO;R$21.432;R$495;R$898.015; R$ -   ;R$9.043;R$7.396;R$268.880
2006;Fevereiro;RR;R$12.796;R$9;R$399.839; R$ -   ; R$ -   ;R$1.286;R$6.823
