dia_semana;mes;temporada;cidade;UF;regiao;pais;motivo;outro_motivo;selazer_atrativo;selazer_outro;senegocios_motivo;senegocios_outro;secongresso_motivo;secongresso_outro;atividades;atividades_outro;compahia;companhia_outro;organizacao_viagem;organizacao_viagem_outro;fonte_info;fonte_info_outro;pernoite;hospedagem;hospedagem_outro;reserva_hospdagem;reserva_hospedagem_outro;qt_pernoite;visita_outra_cidade;Cidade1;Cidade2;Cidade3;Cidade4;Cidade5;senao_motivo;senao_motivo_outro;agencia_passeiolocal;reserva_agencia;reserva_agencia_outro;guia_turismo;reserva_guia;reserva_guia_outro;g_transporteinterno;g_hospedagem;g_alimentacao;g_atrativosepasseios;g_compras;g_outros;g_total;g_totaldiario;g_totaldiarioind;obs_gastos;pessoasnosgastos;meio_transp_chegada;meio_transp_chegada_outro;meio_transp_interno;meio_transp_interno_outro;excpectativas;motivo_expectativas_negativas;1vez_na_cidade;visitou_3_anos;pretensao_retorno;motivo_retorno;motivo_retorno_outro;n_seguranca;n_acesso;n_transppubico;n_limpezaatrativos;n_comercio;n_qualidadehospedagem;n_atrativos;n_informacaoturistica;n_silizacaoturistica;n_opcpesdelazer;n_qualidadeprofguias;n_hospitalidade;n_gastronomia;n_precos;n_telefonia_internet;1_imagem;padrao;proxima_viagem;proxima_viagem_outro;id_genero;id_genero_outro;estado_civil;idade;instrucao;instrucao_outro;merc_trabalho;renda;dependente;Local;GPS;GPS2
sabado;setembro;alta;Tiete;SP;Sudeste;Brasil;Congressos e Convencoes;0;;;;;Participar como expositor / palestrante;;Nao respondeu;;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Empresa em que trabalha/ Escola;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;2;Nao;;;;;;Condicao financeira;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;30;300;150;0;0;0;480;160;160;;1;Onibus rodoviario;;Transporte privado por aplicativos ;;Atendeu em parte;;Nao;Nao;Nao;;;8;8;;8;8;;;;;8;;8;8;8;10;Cidade Parada;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Casado;25;Ensino medio completo;;Assalariado(a) sem carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);2;Rodoviaria;-19.9138522;-43.9419107
sabado;setembro;alta;Belem;PA;Norte;Brasil;Congressos e Convencoes;0;;;;;Participar como expositor / palestrante;;Nao respondeu;;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Empresa em que trabalha/ Escola;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;2;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;300;900;500;300;500;0;2500;357.14;178.57;;2;Aviao;;Transporte privado por aplicativos ;;Superou;;Nao;Nao;Sim;Lazer;;10;10;10;10;10;10;10;10;10;10;;10;10;10;10;Queijo e mineirao;;Sol e praia;;Feminino;;Casado;65;Pos-graduacao/ Mestrado/ Doutorado completo;;Aposentado(a)/Pensionista;Nao respondeu;2;Pampulha;-19.8586536;-43.9790992
sabado;setembro;alta;Sao Paulo;SP;Sudeste;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar parques naturais;Visitar museu- monumentos historicos;Compra de produtos artesanais locais";;Casal;;Sem pacote_eu mesmo(a) organizei;;Internet;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;4;Sim;Ouro Preto;;;;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;200;350;100;0;0;0;650;216.67;108.33;;2;Aviao;;Transporte privado por aplicativos ;;Atendeu plenamente;;Sim;;Sim;Lazer;;8;8;9;8;9;7;;;8;9;;;8;7;9;Queijos e pampulha;;Sol e praia;;Masculino;;Casado;37;Ensino Superior completo;;Funcionario(a) publico(a);Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);2;Mercado Central;-19.9222263;-43.9423749
sabado;setembro;alta;Goiania;GO;Centro-oeste;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar museu- monumentos historicos;Compra de produtos artesanais locais;Compras de outros tipos de produtos;Diversao noturna";;Amigos;;Sem pacote_eu mesmo(a) organizei;;Internet;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;5;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;40;700;800;0;7000;0;8540;2846.67;711.67;;4;Aviao;;Transporte privado por aplicativos ;;Superou;;Sim;;Nao;;;9;5;;8;10;7;8;3;10;7;;2;10;10;7;Nao sabe;;Gastronomia;;Feminino;;Solteiro;32;Pos-graduacao/ Mestrado/ Doutorado completo;;Autonomo;Acima de 10 SM (R$ 9.540.00);1;Mercado Central;-19.9223975;-43.9436009
sabado;setembro;alta;Cuiaba;MT;Centro-oeste;Brasil;Congressos e Convencoes;0;;;;;Qualificar profissionalmente;;Compra de produtos artesanais locais;;Amigos;;Instituicao onde Estuda;;Ja conhecia a cidade;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;2;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;600;0;0;0;0;600;200;66.67;;3;Aviao;;Transporte privado por aplicativos ;;Atendeu plenamente;;Sim;;Nao sabe;;;5;10;;;;10;;;;10;;10;10;7;10;Acolhimento do povo ;;Sol e praia;;Feminino;;Casado;36;Pos-graduacao/ Mestrado/ Doutorado completo;;Conta-propria regular;Nao respondeu;1;Mercado Central;-19.9220752;-43.9428802
sabado;setembro;alta;Rio Claro;SP;Sudeste;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar museu- monumentos historicos;Compra de produtos artesanais locais;Compras de outros tipos de produtos";;Casal;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;6;Sim;Ouro Preto;;;;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;0;50;0;0;0;50;25;25;;1;Onibus de turismo/excursao;;Onibus de turismo/excursao;;Superou;;Sim;;Sim;Lazer;;8;8;;8;8;10;10;10;10;10;;10;10;9;10;Pampulha;;Visitar locais historicos e culturais;;Feminino;;Solteiro;19;Ensino medio completo;;Estuda;Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);3;Museu;-19.931712;-43.938271
sabado;setembro;alta;Curitiba ;PR;Sul;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar museu- monumentos historicos;Compra de produtos artesanais locais";;Casal;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;2;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;200;0;0;0;200;66.67;16.67;;4;Veiculo Proprio;;Veiculo Proprio;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;8;7;;9;8;;10;10;10;10;;10;10;8;10;Mercado;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Casado;46;Ensino medio completo;;Assalariado(a) com carteira assinada;Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);4;Museu;-19.932146;-43.937247
sabado;setembro;alta;Governador Valadares;MG;Sudeste;Brasil;Compras;0;;;;;;;"Compras de outros tipos de produtos;City tour";;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;1;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;90;40;0;0;130;21.67;21.67;;1;Onibus rodoviario;;Carro de amigos ou Parentes;;Superou;;Sim;;Sim;Visita a amigos e parentes;;9;10;;10;9;;10;10;10;10;;10;10;8;10;vida noturna;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Solteiro;20;Ensino medio completo;;Estuda;Nao respondeu;1;Museu;-19.932222;-43.938849
sabado;setembro;alta;Rio de Janeiro;RJ;Sudeste;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar parques naturais;Visitar museu- monumentos historicos;Compra de produtos artesanais locais";;Casal;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;5;Sim;Ouro Preto;;;;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;80;0;100;0;180;45;45;;1;Aviao;;Carro de amigos ou Parentes;;Superou;;Nao;Nao;Sim;Visita a amigos e parentes;;8;9;;9;10;;10;8;8;10;;10;10;8;10;Pampulha;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Solteiro;27;Ensino Superior completo;;Estuda;Nao respondeu;1;Museu;-19.930697;-43.939093
sabado;setembro;alta;Sao Paulo;SP;Sudeste;Brasil;Negocios;0;;;Atividade comercial ou industrial (vender ou comprar bens e servicos);;;;Diversao noturna;;Amigos;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;3;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;150;200;400;0;750;250;125;;2;Aviao;;Carro de amigos ou Parentes;;Superou;;Nao;Sim;Sim;Visita a amigos e parentes;;10;9;;9;9;9;7;6;6;8;;9;9;8;9;Igreja de Sao Francisco;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Casado;47;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);3;Pampulha;-19.859325;-43.979249
sabado;setembro;alta;Itapema;SC;Sul;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar parques naturais;Visitar museu- monumentos historicos;Compra de produtos artesanais locais;Compras de outros tipos de produtos";;Casal;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;7;Sim;Brumadinho;;;;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;100;;100;200;550;0;950;135.71;135.71;;1;Onibus rodoviario;;Transporte privado por aplicativos ;;Atendeu plenamente;;Sim;;Sim;Visita a amigos e parentes;;6;4;7;8;9;8;9;7;6;9;;9;8;7;9;Museu de Artes;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Solteiro;26;Ensino medio completo;;Desempregado;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);4;Pampulha;-19.858941;-43.97917
sabado;setembro;alta;Limeira;SP;Sudeste;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar museu- monumentos historicos;Compra de produtos artesanais locais;City tour";;Casal;;Sem pacote_eu mesmo(a) organizei;;Internet;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;3;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;100;100;200;0;400;200;100;;2;Onibus rodoviario;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;7;8;;9;9;10;9;8;7;9;;9;8;8;9;Mercado Municipal;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Casado;50;Ensino Superior completo;;Funcionario(a) publico(a);Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);4;Pampulha;-19.859952;-43.979164
sabado;setembro;alta;Belem;PA;Norte;Brasil;Congressos e Convencoes;0;;;;;Qualificar profissionalmente;;Compra de produtos artesanais locais;;Outro;Trabalho;Sem pacote_eu mesmo(a) organizei;;Internet;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;3;Sim;Pampulha;;;;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;80;100;250;0;430;215;215;;1;Aviao;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;8;7;9;6;9;7;6;8;7;8;;9;8;9;8;Igreja da Pampulha;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Solteiro;38;Ensino Superior completo;;Conta-propria regular;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);5;Pampulha;-19.859134;-43.979251
sabado;setembro;alta;Sao Jose dos Campos;SP;Sudeste;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar museu- monumentos historicos;Compra de produtos artesanais locais;City tour;Visitar produtores de comida local;Diversao noturna";;Familiares com filhos;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;3;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;160;200;450;0;810;270;135;;2;Veiculo Proprio;;Veiculo Proprio;;Superou;;Nao;Sim;Sim;Visita a amigos e parentes;;8;9;8;7;6;8;6;6;6;8;;10;10;6;9;Igreja de Sao Francisco;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Casado;41;Ensino medio completo;;Do Lar;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);4;Pampulha;-19.859837;-43.979119
sabado;novembro;alta;Palmas;TO;Norte;Brasil;Estudo ou cursos;0;;;;;;;City tour;;Grupo de excursao;;Instituicao onde Estuda;;Empresa em que trabalha/ Escola;;Sim;Albergue/Hostel;;Escola;;2;Sim;Ouro Preto;Mariana;;;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;80;;200;350;200;0;830;138.33;138.33;;1;Onibus rodoviario;;Onibus coletivo;;Superou;;Sim;;Sim;Visita a amigos e parentes;;8;9;8;5;8;10;9;;6;8;;10;7;9;10;Mineirao;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Solteiro;24;Ensino medio completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);1;Rodoviaria;-19.915813;-43.941145
sabado;novembro;alta;Curvelo;MG;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar museu- monumentos historicos;City tour";;Familiares com filhos;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;NA;;3;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;20;;40;0;0;10;70;70;70;;1;Carro de amigos ou Parentes;;Transporte privado por aplicativos ;;Atendeu plenamente;;Nao;Sim;Sim;Lazer;;7;7;6;5;6;10;;;;10;;6;6;6;10;Praca da Liberdade;;Gastronomia;;Masculino;;Solteiro;26;Ensino Superior incompleto;;Estuda;Nao possui renda;1;Rodoviaria;-19.915938;-43.947404
sabado;novembro;alta;Brasilia;DF;Centro-oeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar museu- monumentos historicos;Diversao noturna";;Amigos;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;NA;;6;Nao;;;;;;Condicao financeira;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;30;0;100;0;130;130;130;;1;Veiculo Proprio;;A pe;;Superou;;Nao;Sim;Sim;Curso;;7;7;;6;8;10;8;;8;9;;9;9;8;8;Igreja da Pampulha;;Visitar locais historicos e culturais;;Masculino;;Casado;34;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);1;Rodoviaria;-19.916342;-43.948
sabado;novembro;alta;Recife;PE;Nordeste;Brasil;Visita a amigos e parentes;0;;;;;;;Visitar museu- monumentos historicos;;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;NA;;4;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;120;;50;0;0;0;170;34;34;;1;Onibus rodoviario;;Onibus coletivo;;Atendeu plenamente;;Nao;Sim;Sim;Lazer;;5;;6;6;6;10;;;;7;;10;8;7;7;Tranquilidade;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Divorciado/ Separado;61;Ensino medio completo;;Aposentado(a)/Pensionista;Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);1;Rodoviaria;-19.912563;-43.940251
sabado;novembro;alta;Campo Grande;MS;Centro-oeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar parques naturais;Visita museu. monumentos historicos;;Participacao em festas populares";;Familiares com filhos;;Agencia de viagens;;Amigos e parentes;;Sim;Casa de amigos e parentes;;NA;;3;Sim;Sabara;;;;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;150;;100;0;0;20;270;27;27;;1;Onibus rodoviario;;Onibus coletivo;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;7;8;8;8;8;10;;;;9;;10;10;9;9;Pampulha;;Sol e praia;;Feminino;;Solteiro;59;Ensino Superior completo;;Autonomo;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);1;Rodoviaria;-19.912269;-43.940251
sabado;novembro;alta;Pouso Alegre;MG;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar parques naturais;Visita museu. monumentos historicos;Compras de outros tipos de produtos";;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;NA;;7;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;50;;100;0;100;0;250;125;41.67;;3;Aviao;;Transporte privado por aplicativos ;;Superou;;Sim;;Sim;Visita a amigos e parentes;;8;9;8;8;8;7;9;8;7;9;;10;10;8;9;Nao sabe;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Casado;36;Ensino Superior completo;;Funcionario(a) publico(a);Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);3;Pampulha;-19.859329;-43.979493
sabado;novembro;alta;Barbacena;MG;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar parques naturais;Esportes de aventura (risco);Compra de produtos artesanais locais;Compra de produtos artesanais locais";;Familiares com filhos;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;NA;;2;Nao;;;;;;Condicao financeira;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;150;0;300;0;450;150;150;;1;Aviao;;Carro de amigos ou Parentes;;Superou;;Sim;;Nao;;;9;8;7;9;8;9;8;8;7;9;;9;8;7;8;Nao sabe;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Divorciado/ Separado;31;Ensino medio completo;;Autonomo;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);4;Pampulha;-19.859326;-43.979207
sabado;novembro;alta;Sao Paulo;SP;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar parques naturais;Visita museu. monumentos historicos";;Casal;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;NA;;2;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;100;;150;0;300;0;550;137.5;137.5;;1;Onibus rodoviario;;Onibus coletivo;;Superou;;Sim;;Sim;Visita a amigos e parentes;;7;8;9;8;8;9;8;9;8;8;;8;9;7;9;Guanabara;;Sol e praia;;Masculino;;Divorciado/ Separado;29;Ensino medio completo;;Assalariado(a) com carteira assinada;Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);4;Pampulha;-19.859202;-43.97932
sabado;novembro;alta;Coromandel;MG;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar parques naturais;Visita museu. monumentos historicos;Compra de produtos artesanais locais;Compra de produtos artesanais locais";;Familiares com filhos;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;NA;;3;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;100;;150;300;0;0;550;275;275;;1;Onibus rodoviario;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;7;10;7;9;10;;10;10;10;10;;10;10;6;10;Diversao noturna;;Sol e praia;;Masculino;;Solteiro;28;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);4;Aeroporto;-19.632178;-43.964103
sabado;novembro;alta;Brasilia;DF;Centro-oeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar parques naturais;City tour;Participacao em festas populares;Diversao noturna";;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;NA;;6;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;250;150;0;0;400;26.67;26.67;;1;Aviao;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;10;10;6;7;10;;;10;10;10;;10;10;8;6;Mirante;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Solteiro;38;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);2;Aeroporto;-19.631816;-43.964276
sabado;novembro;alta;Pitangui;MG;Sudeste;Brasil;Estudo ou cursos;0;;;;;;;Nao respondeu;;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;NA;;1;Sim;Brumadinho;;;;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;40;;100;;;0;140;46.67;23.33;;2;Aviao;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;10;10;5;8;10;;6;10;10;10;;10;10;8;10;Lagoa da Pampulha;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Casado;47;Pos-graduacao/ Mestrado/ Doutorado completo;;Assalariado(a) com carteira assinada;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);4;Aeroporto;-19.630966;-43.96481
sabado;novembro;alta;Nova Serrana;MG;Sudeste;Brasil;Estudo ou cursos;0;;;;;;;Visitar museu- monumentos historicos;;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;NA;;1;Sim;Mariana;Congonhas do Campo;;;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;50;;150;280;60;0;540;135;135;;1;Aviao;;Transporte privado por aplicativos ;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;9;10;;7;10;;10;10;10;10;;10;10;8;10;Casa Kubitschek;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Solteiro;39;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);3;Aeroporto;-19.632178;-43.964103
sabado;novembro;alta;Tres Coracoes;MG;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;City tour;;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;NA;;5;Sim;Brumadinho;;;;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;140;0;0;0;140;20;20;;1;Aviao;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;8;10;;6;10;;10;10;10;10;;10;10;8;10;Igreja de Sao Francisco;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Solteiro;56;Pos-graduacao/ Mestrado/ Doutorado completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);2;Aeroporto;-19.631808;-43.964209
sabado;novembro;alta;Divinopolis;MG;Sudeste;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar museu- monumentos historicos;City tour;Diversao noturna";;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;NA;;10;Sim;Ouro Preto;;;;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;350;0;0;0;350;87.5;43.75;;2;Aviao;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;10;10;5;8;10;;10;10;10;10;;10;10;8;10;Mercado Central;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Casado;52;Pos-graduacao/ Mestrado/ Doutorado completo;;Assalariado(a) com carteira assinada;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);4;Aeroporto;-19.632163;-43.962887
sabado;novembro;alta;Porto Alegre;RS;Sul;Brasil;Visita a amigos e parentes;0;;;;;;;Visitar museu- monumentos historicos;;Familiares com filhos;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;NA;;2;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;60;;220;180;0;0;460;115;57.5;;2;Onibus rodoviario;;Carro de amigos ou Parentes;;Atendeu plenamente;;Nao;Nao;Sim;Visita a amigos e parentes;;10;10;7;8;10;;8;10;10;10;;10;10;7;10;Lagoa da Pampulha;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Casado;30;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);2;Aeroporto;-19.633558;-43.962656
sabado;novembro;alta;Ribeirao Preto;SP;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar museu- monumentos historicos;Compra de produtos artesanais locais;Compra de produtos artesanais locais";;Familiares com filhos;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;NA;;3;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;50;;60;0;0;0;110;110;110;;1;Aviao;;Transporte privado por aplicativos ;;Atendeu plenamente;;Sim;;Sim;Lazer;;8;10;;10;10;;;10;10;10;;10;10;8;10;Nao sabe;;Sol e praia;;Feminino;;Solteiro;26;Ensino medio completo;;Estuda;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);3;Aeroporto;-19.631814;-43.964309
